usage_start_time,service_description,sku_description,cost,currency,project_id,labels,location_region
2026-04-01 22:01:54 UTC,BigQuery,Analysis,74.8285,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,BigQuery,Analysis,62.9435,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.5194,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.1136,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.5604,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.9977,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.6563,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.8562,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.9225,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.1479,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,18.7095,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.9009,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.3849,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.8174,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.6898,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.3416,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.8105,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,71.0994,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,65.4253,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,69.1415,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,69.8299,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,60.9255,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,67.8448,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,66.6276,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,61.1307,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,59.9628,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,68.1465,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,64.5519,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,59.0988,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,68.5225,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,70.1606,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-04-01 22:01:54 UTC,Cloud SQL,DB Custom Core,60.4533,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,23.9434,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,26.4912,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,22.4182,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-04-01 22:01:54 UTC,Networking,Network Egress,26.8076,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,23.4032,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-04-01 22:01:54 UTC,Networking,Network Egress,23.8283,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,21.6082,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Networking,Network Egress,21.6694,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-04-01 22:01:54 UTC,Networking,Network Egress,22.8464,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-04-01 22:01:54 UTC,Networking,Network Egress,25.4305,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Networking,Network Egress,27.8693,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,28.314,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2026-04-01 22:01:54 UTC,Networking,Network Egress,23.7394,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Networking,Network Egress,23.3485,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Networking,Network Egress,22.2961,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,58.0825,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.1401,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.9838,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.7527,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.5806,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.5759,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,53.5196,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.6765,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.7387,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.0118,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.3284,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.2434,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.9708,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.5958,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-01 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.2474,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,239.2664,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,250.8497,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,282.7311,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,249.5815,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,272.3102,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,290.7091,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,265.1708,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,248.0484,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,260.4382,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,261.2848,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,293.7744,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,230.2982,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,282.5466,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,230.1028,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Compute Engine,N2 Instance Core,276.9705,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,39.2766,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,45.6032,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,42.3421,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,42.0584,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,37.7695,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,45.545,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,48.4031,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,46.1285,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,37.596,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,39.8978,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,37.071,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,38.71,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,41.2377,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,42.5004,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Storage,Standard Storage,41.9441,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,63.2259,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,71.7019,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,74.4892,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,76.6584,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,74.0393,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,74.3437,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,70.6865,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,73.2528,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,84.8904,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,77.958,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,73.7202,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,75.5517,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,72.2665,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,72.242,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,BigQuery,Analysis,76.6673,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.8048,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.5184,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.6326,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.8952,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.3411,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.6319,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.3591,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.6481,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.9385,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.3795,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.2907,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.5343,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.3802,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.3756,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.6806,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,70.1317,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,64.6243,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,69.1564,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,66.0522,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,65.4389,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,60.8802,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,63.3692,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,65.3626,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,65.2096,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,69.235,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,62.9297,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,65.7578,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,72.8339,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,69.6839,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Cloud SQL,DB Custom Core,66.378,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Networking,Network Egress,21.516,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Networking,Network Egress,21.6575,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Networking,Network Egress,25.0307,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Networking,Network Egress,25.2025,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Networking,Network Egress,20.6992,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Networking,Network Egress,25.1354,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Networking,Network Egress,23.0188,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Networking,Network Egress,23.2817,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Networking,Network Egress,25.4526,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Networking,Network Egress,25.19,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Networking,Network Egress,23.796,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Networking,Network Egress,25.116,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Networking,Network Egress,23.3519,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Networking,Network Egress,22.6368,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Networking,Network Egress,26.0749,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,58.917,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.4848,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.8992,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,57.2774,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.2965,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,56.9358,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.0474,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.8318,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,57.6067,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.2564,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.6948,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.3336,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,47.1273,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,54.1886,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-04-02 22:01:54 UTC,Kubernetes Engine,Cluster Management,58.2961,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,278.1267,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,261.34,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,262.6298,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,289.6371,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,287.4116,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,260.5147,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2026-04-03 22:01:54 UTC,Compute Engine,N2 Instance Core,250.6926,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
